2	1.1	0.56771	0.65749	0.49951	0.00078208	-0.00057397	0.99971	0.50714	0.78116
2	1.2	0.56773	0.65764	0.49944	0.000676	-0.00026617	0.99997	0.50999	0.78116
2	1.3	0.56762	0.65752	0.49934	0.00011278	-0.00050571	0.99998	0.50618	0.78116
2	1.4	0.56825	0.65805	0.50002	0.0030705	0.00054764	0.99959	0.51855	0.78116
2	1.5	0.56833	0.65811	0.50011	0.0034447	0.0006629	0.99952	0.51951	0.78116
2	1.6	0.5676	0.6575	0.49933	5.4213e-05	-0.00055606	0.99997	0.50523	0.78116
2	1.7	0.5686	0.6583	0.50041	0.0046987	0.0010385	0.99929	0.52236	0.78116
2	1.8	0.5687	0.65836	0.50052	0.0051609	0.0011736	0.9992	0.52331	0.78116
2	1.9	0.56758	0.65748	0.49931	4.1608e-05	-0.00058543	0.99998	0.50428	0.78116
2	2	0.56875	0.65832	0.50063	0.0055097	0.0010891	0.99901	0.52331	0.78116
2	2.1	0.5676	0.6575	0.49933	5.4213e-05	-0.00055606	0.99997	0.50523	0.78116
2	2.2	0.56758	0.65748	0.49931	4.1608e-05	-0.00058543	0.99998	0.50428	0.78116
2	2.3	0.56875	0.65832	0.50063	0.0055097	0.0010891	0.99901	0.52331	0.78116
2	2.4	0.56875	0.65832	0.50063	0.0055097	0.0010891	0.99901	0.52331	0.78116
2	2.5	0.56875	0.65832	0.50063	0.0055097	0.0010891	0.99901	0.52331	0.78116
2	2.6	0.56758	0.65748	0.49931	4.1608e-05	-0.00058543	0.99998	0.50428	0.78116
2	2.7	0.56875	0.65832	0.50063	0.0055097	0.0010891	0.99901	0.52331	0.78116
2	2.8	0.56875	0.65832	0.50063	0.0055097	0.0010891	0.99901	0.52331	0.78116
2	2.9	0.56885	0.65839	0.50075	0.0060104	0.0012246	0.9989	0.52426	0.78116
2	3	0.56758	0.65747	0.49931	1.0199e-05	-0.00062128	0.99997	0.50333	0.78116
4	1.1	0.56824	0.65818	0.49993	0.0026619	0.00080688	0.99985	0.51951	0.78116
4	1.2	0.56772	0.65765	0.49943	0.00045392	-0.00025244	1	0.50999	0.78116
4	1.3	0.56769	0.65761	0.4994	0.00032571	-0.0003272	0.99999	0.50904	0.78116
4	1.4	0.56767	0.65758	0.49938	0.00021874	-0.000397	0.99998	0.50809	0.78116
4	1.5	0.568	0.65793	0.49969	0.0016709	0.00030028	0.99992	0.5157	0.78116
4	1.6	0.568	0.65793	0.49969	0.0016709	0.00030028	0.99992	0.5157	0.78116
4	1.7	0.56765	0.65755	0.49937	0.000133	-0.00046184	0.99997	0.50714	0.78116
4	1.8	0.568	0.65793	0.49969	0.0016709	0.00030028	0.99992	0.5157	0.78116
4	1.9	0.568	0.65793	0.49969	0.0016709	0.00030028	0.99992	0.5157	0.78116
4	2	0.568	0.65793	0.49969	0.0016709	0.00030028	0.99992	0.5157	0.78116
4	2.1	0.568	0.65793	0.49969	0.0016709	0.00030028	0.99992	0.5157	0.78116
4	2.2	0.568	0.65793	0.49969	0.0016709	0.00030028	0.99992	0.5157	0.78116
4	2.3	0.56762	0.65752	0.49934	0.00011278	-0.00050571	0.99998	0.50618	0.78116
4	2.4	0.56762	0.65753	0.49933	0.00016809	-0.00049885	1	0.50618	0.78116
4	2.5	0.56806	0.65798	0.49976	0.0019486	0.00040977	0.99989	0.51665	0.78116
4	2.6	0.56806	0.65798	0.49976	0.0019486	0.00040977	0.99989	0.51665	0.78116
4	2.7	0.56764	0.65755	0.49936	0.00034479	-0.00045498	0.99998	0.50714	0.78116
4	2.8	0.56806	0.65798	0.49976	0.0019486	0.00040977	0.99989	0.51665	0.78116
4	2.9	0.56768	0.65756	0.49942	0.00058448	-0.00042446	0.99992	0.50809	0.78116
4	3	0.56817	0.65812	0.49986	0.0023351	0.00067793	0.99989	0.51855	0.78116
8	1.1	0.5678	0.65773	0.49951	0.00091042	-9.9482e-05	0.99997	0.51189	0.78116
8	1.2	0.56938	0.65942	0.50097	0.0067897	0.0032893	0.99971	0.53187	0.78116
8	1.3	0.57257	0.66217	0.50434	0.021542	0.0087993	0.99788	0.5509	0.78116
8	1.4	0.57305	0.6628	0.50472	0.023094	0.01006	0.99802	0.55376	0.78116
8	1.5	0.57341	0.66321	0.50503	0.024422	0.010894	0.99802	0.55566	0.78116
8	1.6	0.57305	0.6628	0.50472	0.023094	0.01006	0.99802	0.55376	0.78116
8	1.7	0.57403	0.66421	0.50542	0.025555	0.01288	0.99856	0.55947	0.78116
8	1.8	0.57409	0.66376	0.50577	0.02774	0.012003	0.99757	0.55852	0.78116
8	1.9	0.57394	0.66389	0.50545	0.026076	0.01226	0.99816	0.55852	0.78116
8	2	0.57474	0.66481	0.50615	0.028943	0.014103	0.99816	0.56232	0.78116
8	2.1	0.57394	0.66389	0.50545	0.026076	0.01226	0.99816	0.55852	0.78116
8	2.2	0.57583	0.66647	0.5069	0.030799	0.017401	0.9989	0.56803	0.78116
8	2.3	0.57583	0.66647	0.5069	0.030799	0.017401	0.9989	0.56803	0.78116
8	2.4	0.5741	0.66415	0.50555	0.026366	0.012769	0.9983	0.55947	0.78116
8	2.5	0.57426	0.66441	0.50566	0.026658	0.013282	0.99843	0.56042	0.78116
8	2.6	0.57564	0.66619	0.50676	0.030485	0.016839	0.99879	0.56708	0.78116
8	2.7	0.5757	0.66613	0.50688	0.031379	0.016738	0.99856	0.56708	0.78116
8	2.8	0.57426	0.66441	0.50566	0.026658	0.013282	0.99843	0.56042	0.78116
8	2.9	0.57589	0.66642	0.50702	0.031697	0.017304	0.99868	0.56803	0.78116
8	3	0.5741	0.66415	0.50555	0.026366	0.012769	0.9983	0.55947	0.78116
16	1.1	0.56784	0.65778	0.49953	0.00069639	6.167e-06	0.99999	0.51284	0.78116
16	1.2	0.56988	0.66013	0.50135	0.0056381	0.0046963	0.99995	0.53663	0.78116
16	1.3	0.57673	0.66805	0.50738	0.028048	0.020521	0.99992	0.57279	0.78116
16	1.4	0.57698	0.66832	0.50761	0.029193	0.021065	0.99989	0.57374	0.78116
16	1.5	0.58009	0.67198	0.51031	0.035794	0.028374	1	0.58516	0.78116
16	1.6	0.5801	0.67198	0.51032	0.036747	0.028367	0.99998	0.58516	0.78116
16	1.7	0.58184	0.67399	0.51185	0.041895	0.032389	0.99998	0.59087	0.78116
16	1.8	0.58097	0.67295	0.5111	0.040794	0.030319	0.99992	0.58801	0.78116
16	1.9	0.58184	0.67398	0.51187	0.042941	0.032374	0.99995	0.59087	0.78116
16	2	0.58157	0.67362	0.51166	0.043628	0.031646	0.99985	0.58991	0.78116
16	2.1	0.58371	0.67611	0.51353	0.049678	0.036633	0.99989	0.59657	0.78116
16	2.2	0.58432	0.67688	0.51403	0.0482	0.038165	1	0.59848	0.78116
16	2.3	0.58465	0.67726	0.51432	0.048598	0.038918	1	0.59943	0.78116
16	2.4	0.58466	0.67725	0.51434	0.050889	0.038905	0.99997	0.59943	0.78116
16	2.5	0.58633	0.6792	0.51579	0.054139	0.042796	1	0.60419	0.78116
16	2.6	0.58565	0.67841	0.5152	0.05095	0.041221	0.99999	0.60228	0.78116
16	2.7	0.58667	0.6796	0.5161	0.05456	0.043593	1	0.60514	0.78116
16	2.8	0.58702	0.68	0.51641	0.054983	0.044395	0.99999	0.60609	0.78116
16	2.9	0.58565	0.67841	0.5152	0.05095	0.041221	0.99999	0.60228	0.78116
16	3	0.58737	0.68041	0.51672	0.055408	0.045202	0.99998	0.60704	0.78116
32	1.1	0.56793	0.65789	0.49961	0.00093398	0.00021634	0.99999	0.51475	0.78116
32	1.2	0.57183	0.66089	0.50393	0.0035845	0.0062488	0.99707	0.5452	0.78116
32	1.3	0.58726	0.67753	0.51822	0.030683	0.039832	0.99482	0.60324	0.78116
32	1.4	0.57053	0.6591	0.50295	0.0011148	0.0026566	0.99652	0.53473	0.78116
32	1.5	0.56963	0.6586	0.50184	0.00077722	0.0016573	0.99757	0.52902	0.78116
32	1.6	0.56945	0.65839	0.50168	0.00056184	0.0012292	0.99757	0.52712	0.78116
32	1.7	0.60878	0.6985	0.53948	0.062191	0.083179	0.98771	0.64891	0.78116
32	1.8	0.61001	0.70048	0.54023	0.067309	0.087054	0.98876	0.65176	0.78116
32	1.9	0.56813	0.65771	0.50003	0.00013937	-0.00013132	0.9992	0.51475	0.78116
32	2	0.56806	0.65768	0.49994	0.00011863	-0.00020116	0.99929	0.5138	0.78116
32	2.1	0.6138	0.70426	0.54393	0.073463	0.094946	0.98771	0.65842	0.78116
32	2.2	0.56786	0.65753	0.49972	2.3948e-05	-0.00049268	0.99945	0.50999	0.78116
32	2.3	0.6181	0.70776	0.5486	0.077233	0.10258	0.98506	0.66508	0.78116
32	2.4	0.61936	0.70877	0.54998	0.078335	0.10481	0.98425	0.66698	0.78116
32	2.5	0.62064	0.70979	0.55139	0.079448	0.10706	0.98343	0.66889	0.78116
32	2.6	0.62222	0.71182	0.55265	0.083869	0.11114	0.98384	0.67174	0.78116
32	2.7	0.56761	0.65744	0.49937	2.2374e-06	-0.00067163	0.99985	0.50333	0.78116
32	2.8	0.56759	0.65744	0.49934	5.7998e-06	-0.00067735	0.99989	0.50238	0.78116
32	2.9	0.56758	0.65743	0.49934	0.00011554	-0.00069185	0.99989	0.50143	0.78116
32	3	0.62563	0.71572	0.55568	0.091657	0.11918	0.98384	0.67745	0.78116
64	1.1	0.56756	0.65746	0.49929	5.2033e-06	-0.00063616	0.99998	0.50238	0.78116
64	1.2	0.57437	0.66391	0.50611	0.008539	0.01231	0.99724	0.55947	0.78116
64	1.3	0.57763	0.66578	0.51009	0.0091428	0.016167	0.99359	0.56993	0.78116
64	1.4	0.60296	0.68362	0.53933	0.026997	0.054294	0.97183	0.62892	0.78116
64	1.5	0.62899	0.70204	0.56971	0.048661	0.09657	0.95003	0.67079	0.78116
64	1.6	0.70277	0.76175	0.65227	0.14421	0.24399	0.90611	0.76213	0.78116
64	1.7	0.71039	0.76698	0.66158	0.15366	0.25885	0.89986	0.76974	0.78116
64	1.8	0.67082	0.7389	0.61423	0.10615	0.18283	0.93075	0.72788	0.78116
64	1.9	0.72094	0.77472	0.67414	0.16839	0.28055	0.89228	0.78021	0.78116
64	2	0.68651	0.74982	0.63305	0.12345	0.21186	0.91798	0.745	0.78116
64	2.1	0.72476	0.77776	0.67852	0.17442	0.28887	0.89006	0.78402	0.78402
64	2.2	0.7258	0.77835	0.6799	0.17555	0.2908	0.88894	0.78497	0.78497
64	2.3	0.70114	0.75999	0.65076	0.1408	0.23984	0.90611	0.76023	0.78116
64	2.4	0.73008	0.78348	0.6835	0.18617	0.30263	0.89006	0.78972	0.78972
64	2.5	0.73188	0.78541	0.68518	0.19018	0.30727	0.89006	0.79163	0.79163
64	2.6	0.73551	0.7893	0.68858	0.19836	0.31666	0.89006	0.79543	0.79543
64	2.7	0.70772	0.76461	0.65872	0.14911	0.25279	0.90091	0.76689	0.78116
64	2.8	0.73658	0.78991	0.69	0.19959	0.31869	0.88894	0.79638	0.79638
64	2.9	0.73658	0.78991	0.69	0.19959	0.31869	0.88894	0.79638	0.79638
64	3	0.71073	0.76632	0.66265	0.15213	0.25816	0.89772	0.76974	0.78116
128	1.1	0.5676	0.65745	0.49935	0.0002226	-0.00065561	0.99989	0.50333	0.78116
128	1.2	0.64125	0.72	0.57802	0.081629	0.13381	0.95846	0.69363	0.78116
128	1.3	0.75554	0.79248	0.72189	0.2062	0.34441	0.85116	0.81066	0.81066
128	1.4	0.81417	0.84179	0.78831	0.32813	0.4892	0.82493	0.86299	0.86299
128	1.5	0.84277	0.86799	0.81897	0.40084	0.56487	0.81762	0.88677	0.88677
128	1.6	0.83669	0.86373	0.81128	0.3872	0.54988	0.82203	0.88202	0.88202
128	1.7	0.86499	0.88393	0.84684	0.45462	0.62108	0.80249	0.9039	0.9039
128	1.8	0.8739	0.88951	0.85883	0.47654	0.64354	0.79466	0.91056	0.91056
