2	1.1	0.23824	0.31086	0.19312	0.0062007	-0.0066044	2.3212	0.23019	0.46038
2	1.2	0.2568	0.3292	0.2105	0.024226	0.012254	2.2998	0.27547	0.46415
2	1.3	0.28177	0.35931	0.23176	0.036169	0.043774	2.2955	0.32075	0.46792
2	1.4	0.26543	0.34038	0.21753	0.036719	0.023833	2.301	0.27925	0.49811
2	1.5	0.26878	0.34793	0.21897	0.054299	0.031267	2.3118	0.29057	0.50189
2	1.6	0.26133	0.33864	0.21275	0.03864	0.021725	2.3132	0.27925	0.49057
2	1.7	0.26177	0.34035	0.21266	0.048603	0.023369	2.3172	0.31698	0.47547
2	1.8	0.27484	0.35282	0.22509	0.047404	0.03667	2.3017	0.30943	0.51321
2	1.9	0.26668	0.34476	0.21744	0.043046	0.028068	2.3099	0.29811	0.50566
2	2	0.27602	0.35427	0.22609	0.039219	0.038182	2.3021	0.28679	0.49057
2	2.1	0.26166	0.33931	0.21293	0.046898	0.022394	2.3137	0.28302	0.48302
2	2.2	0.25917	0.33481	0.2114	0.042033	0.017882	2.3097	0.29434	0.46038
2	2.3	0.25818	0.32956	0.21221	0.047508	0.012695	2.2972	0.30189	0.46038
2	2.4	0.26619	0.34495	0.21672	0.052032	0.028172	2.313	0.29057	0.48679
2	2.5	0.26422	0.34197	0.21528	0.056298	0.025167	2.3117	0.27925	0.49811
2	2.6	0.26011	0.33843	0.21122	0.052228	0.021399	2.3179	0.29057	0.47547
2	2.7	0.26748	0.3445	0.21861	0.04353	0.027941	2.3056	0.30566	0.49057
2	2.8	0.25423	0.32806	0.20753	0.032927	0.01098	2.3085	0.27547	0.46038
2	2.9	0.25372	0.32931	0.20636	0.039914	0.012164	2.3151	0.2717	0.46415
2	3	0.26554	0.34388	0.21627	0.044924	0.027108	2.3124	0.31698	0.48679
4	1.1	0.24068	0.31405	0.1951	0.013162	-0.0033741	2.3212	0.23774	0.46038
4	1.2	0.27018	0.34674	0.22131	0.033749	0.030392	2.3029	0.30943	0.4717
4	1.3	0.27599	0.35686	0.225	0.057642	0.040462	2.311	0.32453	0.4717
4	1.4	0.26171	0.3404	0.21257	0.042686	0.023411	2.3176	0.29434	0.50943
4	1.5	0.31861	0.40767	0.26148	0.095492	0.093838	2.2989	0.38113	0.53962
4	1.6	0.28199	0.36401	0.23014	0.07139	0.047901	2.309	0.30943	0.52453
4	1.7	0.27901	0.3606	0.22753	0.054082	0.044324	2.3106	0.32075	0.50189
4	1.8	0.2825	0.36347	0.23104	0.068766	0.047551	2.3053	0.35094	0.46038
4	1.9	0.27053	0.35106	0.22005	0.051691	0.034352	2.3148	0.29811	0.48679
4	2	0.29912	0.38775	0.24347	0.091007	0.071883	2.3138	0.36226	0.52453
4	2.1	0.28473	0.36865	0.23194	0.074725	0.052455	2.3123	0.33962	0.48302
4	2.2	0.29952	0.38546	0.24491	0.079534	0.070212	2.3058	0.35472	0.49434
4	2.3	0.29499	0.37719	0.24221	0.073282	0.06222	2.2982	0.3434	0.48679
4	2.4	0.2889	0.36756	0.23798	0.067429	0.052547	2.2917	0.3434	0.49434
4	2.5	0.27709	0.3585	0.22582	0.055945	0.042113	2.3114	0.3283	0.47925
4	2.6	0.28311	0.36638	0.23068	0.078757	0.050165	2.3119	0.35094	0.49057
4	2.7	0.28463	0.36738	0.2323	0.064514	0.051366	2.309	0.33962	0.51321
4	2.8	0.27927	0.36192	0.22735	0.06879	0.045509	2.3136	0.3434	0.48302
4	2.9	0.27603	0.35495	0.22582	0.056414	0.038787	2.3051	0.3283	0.49434
4	3	0.29102	0.36969	0.23996	0.069123	0.054893	2.2904	0.36226	0.46792
8	1.1	0.2439	0.31732	0.19807	0.015724	-6.6431e-05	2.3179	0.24906	0.46038
8	1.2	0.27104	0.34914	0.22149	0.041218	0.032716	2.3063	0.29811	0.51698
8	1.3	0.27614	0.35758	0.22491	0.052122	0.041125	2.3127	0.31698	0.50943
8	1.4	0.27459	0.3551	0.22383	0.06427	0.038654	2.3105	0.29057	0.5283
8	1.5	0.28477	0.36696	0.23266	0.061837	0.051043	2.3071	0.33585	0.48679
8	1.6	0.32235	0.41094	0.26518	0.1024	0.097719	2.2951	0.38113	0.52075
8	1.7	0.28582	0.368	0.23365	0.085464	0.052174	2.3056	0.3283	0.50189
8	1.8	0.27669	0.3567	0.226	0.069207	0.040456	2.3073	0.30189	0.4717
8	1.9	0.29828	0.38585	0.24311	0.085439	0.070136	2.3115	0.35472	0.51698
8	2	0.29185	0.3768	0.23816	0.084834	0.061023	2.3087	0.34717	0.47547
8	2.1	0.28719	0.37254	0.23365	0.075869	0.056295	2.3143	0.34717	0.50189
8	2.2	0.28421	0.37032	0.23059	0.096817	0.053709	2.3196	0.33585	0.50566
8	2.3	0.2853	0.37194	0.2314	0.09585	0.055318	2.3202	0.3434	0.50566
8	2.4	0.28885	0.37563	0.23464	0.093129	0.059254	2.3173	0.37358	0.47925
8	2.5	0.27818	0.36102	0.22627	0.076536	0.044514	2.3149	0.3434	0.47925
8	2.6	0.27108	0.35315	0.21996	0.073258	0.036295	2.3194	0.29811	0.49434
8	2.7	0.28578	0.36987	0.23284	0.083068	0.053728	2.3117	0.35094	0.47547
8	2.8	0.27803	0.35915	0.22681	0.080287	0.042867	2.3096	0.30566	0.50189
8	2.9	0.27868	0.36247	0.22636	0.087919	0.045855	2.3175	0.33585	0.49434
8	3	0.3017	0.39003	0.24599	0.11476	0.074483	2.3102	0.34717	0.50566
16	1.1	0.26251	0.33562	0.21555	0.020137	0.01898	2.2989	0.29434	0.49057
16	1.2	0.25798	0.32891	0.21221	0.029585	0.012042	2.294	0.28302	0.4717
16	1.3	0.25702	0.33286	0.20933	0.03922	0.015828	2.3121	0.28679	0.48302
16	1.4	0.30329	0.386	0.24977	0.081833	0.071825	2.2929	0.36226	0.49811
16	1.5	0.27485	0.3524	0.22527	0.068075	0.0363	2.3015	0.30566	0.50943
16	1.6	0.30246	0.38655	0.24842	0.093401	0.072	2.2975	0.34717	0.53962
16	1.7	0.30684	0.39234	0.25194	0.097283	0.07798	2.2984	0.35849	0.51321
16	1.8	0.31371	0.40191	0.25725	0.10477	0.087708	2.3011	0.36604	0.52453
16	1.9	0.28758	0.36715	0.23635	0.08502	0.051877	2.2958	0.32075	0.52075
16	2	0.31335	0.40294	0.25635	0.10424	0.088342	2.3051	0.37736	0.5283
16	2.1	0.2963	0.37841	0.24347	0.092339	0.063591	2.2953	0.31698	0.51321
16	2.2	0.32025	0.41196	0.26193	0.12015	0.097602	2.3056	0.38868	0.5283
16	2.3	0.31678	0.40895	0.25851	0.11519	0.094051	2.3095	0.38491	0.53208
16	2.4	0.30137	0.39212	0.24473	0.11393	0.075974	2.318	0.36981	0.52075
16	2.5	0.34317	0.43517	0.28328	0.15656	0.1239	2.2892	0.43019	0.55849
16	2.6	0.27137	0.34779	0.22248	0.068764	0.031536	2.3011	0.29434	0.52075
16	2.7	0.3078	0.39957	0.25032	0.12541	0.0838	2.3155	0.39245	0.52453
16	2.8	0.30916	0.40049	0.25176	0.12773	0.084975	2.3129	0.37358	0.50943
16	2.9	0.29123	0.37385	0.23852	0.097041	0.058439	2.3025	0.32453	0.5283
16	3	0.30114	0.39133	0.24473	0.11632	0.075294	2.3165	0.38491	0.54717
32	1.1	0.2455	0.31858	0.19969	0.010824	0.001223	2.3148	0.24906	0.47547
32	1.2	0.27686	0.35287	0.2278	0.05376	0.037075	2.2928	0.29811	0.50189
32	1.3	0.31649	0.38171	0.27031	0.071658	0.072387	2.2345	0.36981	0.5283
32	1.4	0.27843	0.35007	0.23113	0.05273	0.034776	2.2752	0.29811	0.49434
32	1.5	0.26899	0.34817	0.21915	0.056333	0.031512	2.3121	0.30943	0.5283
32	1.6	0.30634	0.38155	0.2559	0.068495	0.069135	2.2675	0.36604	0.52075
32	1.7	0.30349	0.38158	0.25194	0.071983	0.068305	2.2807	0.35472	0.52075
32	1.8	0.30506	0.38221	0.25383	0.076289	0.069293	2.2738	0.36226	0.5283
32	1.9	0.2966	0.37467	0.24545	0.063699	0.060572	2.2839	0.33585	0.52453
32	2	0.27859	0.35245	0.23032	0.074914	0.036999	2.2859	0.31698	0.50566
32	2.1	0.27889	0.36226	0.22672	0.066389	0.045725	2.3158	0.33585	0.5434
32	2.2	0.27899	0.36077	0.22744	0.084846	0.044464	2.3111	0.32453	0.49811
32	2.3	0.28476	0.36253	0.23446	0.084511	0.047245	2.2935	0.31698	0.53962
32	2.4	0.29423	0.37667	0.2414	0.09941	0.061578	2.3001	0.36226	0.51321
32	2.5	0.28282	0.36633	0.23032	0.085253	0.050058	2.3126	0.33208	0.49434
32	2.6	0.27902	0.35952	0.22798	0.077294	0.043389	2.3065	0.31321	0.51321
32	2.7	0.26297	0.33961	0.21456	0.059292	0.022818	2.3092	0.29434	0.49057
32	2.8	0.28287	0.36649	0.23032	0.078228	0.050201	2.3129	0.30189	0.53208
32	2.9	0.31931	0.40478	0.26365	0.11295	0.091976	2.2884	0.40755	0.52075
32	3	0.28458	0.36589	0.23284	0.10624	0.050094	2.3039	0.33585	0.51321
64	1.1	0.25662	0.33243	0.20897	0.023595	0.015383	2.3126	0.26038	0.49057
64	1.2	0.2707	0.34238	0.22383	0.031549	0.026387	2.2865	0.31321	0.49057
64	1.3	0.30417	0.36508	0.26067	0.069484	0.054028	2.2181	0.38113	0.50189
64	1.4	0.28509	0.36231	0.235	0.0787	0.047121	2.2901	0.33962	0.51321
64	1.5	0.29068	0.35152	0.24779	0.065227	0.038276	2.2253	0.33585	0.46038
64	1.6	0.28186	0.35829	0.2323	0.07414	0.042894	2.2904	0.35094	0.51321
64	1.7	0.29498	0.36263	0.2486	0.064883	0.04962	2.2443	0.35472	0.49811
64	1.8	0.27868	0.35274	0.23032	0.067863	0.037281	2.2839	0.33208	0.51321
64	1.9	0.27469	0.35058	0.22582	0.063649	0.034623	2.2947	0.30189	0.50943
64	2	0.30112	0.38742	0.24626	0.099501	0.07226	2.3046	0.36981	0.54717
64	2.1	0.30626	0.37284	0.25986	0.068104	0.061616	2.2385	0.33585	0.53585
64	2.2	0.26041	0.3272	0.21627	0.034869	0.010456	2.2757	0.2717	0.46415
64	2.3	0.3116	0.38587	0.2613	0.10616	0.074369	2.2581	0.33962	0.54717
64	2.4	0.28579	0.35644	0.23852	0.07568	0.042007	2.2676	0.31321	0.50189
64	2.5	0.32485	0.38485	0.28103	0.078733	0.077791	2.2053	0.35094	0.49811
64	2.6	0.29252	0.37153	0.24122	0.084524	0.056837	2.2909	0.34717	0.53962
64	2.7	0.29132	0.37173	0.23951	0.082131	0.056695	2.2941	0.33962	0.53208
64	2.8	0.33117	0.40802	0.27869	0.10146	0.099094	2.2587	0.39245	0.5434
64	2.9	0.27007	0.3377	0.225	0.048145	0.021781	2.2724	0.29434	0.46792
64	3	0.28578	0.35619	0.23861	0.070092	0.041776	2.2671	0.29811	0.4717
128	1.1	0.24346	0.31334	0.19906	0.0082634	-0.0041659	2.3053	0.24151	0.46038
128	1.2	0.29363	0.35819	0.24878	0.044901	0.045217	2.2414	0.32075	0.49811
