2	1.1	0.21519	0.25559	0.18581	0.002434	-0.015401	2.3212	0.21538	0.42564
2	1.2	0.2483	0.28219	0.22168	0.040865	0.014367	2.2667	0.27692	0.43077
2	1.3	0.25324	0.29087	0.22423	0.051018	0.024052	2.2795	0.30256	0.44103
2	1.4	0.24975	0.28895	0.21991	0.042696	0.021662	2.2873	0.27692	0.43077
2	1.5	0.25162	0.29367	0.22011	0.066142	0.026676	2.2975	0.30256	0.42564
2	1.6	0.25313	0.29817	0.21991	0.083998	0.031308	2.3109	0.29231	0.44615
2	1.7	0.25218	0.29805	0.21854	0.069302	0.031042	2.315	0.28205	0.45641
2	1.8	0.27275	0.32271	0.23618	0.10554	0.057997	2.3165	0.32308	0.48205
2	1.9	0.25413	0.30059	0.22011	0.073953	0.033793	2.3159	0.30769	0.4359
2	2	0.27418	0.32415	0.23755	0.10355	0.059634	2.3155	0.32308	0.48205
2	2.1	0.27108	0.31666	0.23697	0.094373	0.052231	2.3006	0.33333	0.45128
2	2.2	0.27995	0.3297	0.24324	0.10137	0.066045	2.311	0.33333	0.46667
2	2.3	0.27599	0.32595	0.23932	0.11363	0.061689	2.3141	0.31282	0.46667
2	2.4	0.27289	0.32238	0.23657	0.095345	0.057753	2.3146	0.33333	0.45128
2	2.5	0.28047	0.33226	0.24265	0.127	0.068342	2.3179	0.32308	0.48205
2	2.6	0.27297	0.32298	0.23638	0.10862	0.05829	2.3165	0.33333	0.47179
2	2.7	0.29062	0.34274	0.25225	0.1186	0.080264	2.3126	0.36923	0.47692
2	2.8	0.26493	0.31399	0.22913	0.082768	0.048348	2.3185	0.33333	0.47179
2	2.9	0.28185	0.33139	0.2452	0.1088	0.068053	2.3086	0.34872	0.48205
2	3	0.28185	0.33139	0.2452	0.1088	0.068053	2.3086	0.34872	0.48205
4	1.1	0.21579	0.2562	0.1864	0.0033635	-0.014754	2.3206	0.23077	0.42564
4	1.2	0.24802	0.28771	0.21795	0.050915	0.020192	2.2934	0.27692	0.45641
4	1.3	0.26571	0.30563	0.23501	0.078826	0.040771	2.2787	0.30256	0.44103
4	1.4	0.24379	0.28773	0.21149	0.058951	0.019769	2.3135	0.28205	0.42564
4	1.5	0.26089	0.30854	0.22599	0.099112	0.042505	2.3159	0.31282	0.45128
4	1.6	0.27944	0.33048	0.24206	0.10621	0.066542	2.3159	0.31795	0.49231
4	1.7	0.27603	0.32459	0.2401	0.09827	0.060534	2.3092	0.32821	0.46154
4	1.8	0.28014	0.32705	0.245	0.1113	0.063852	2.3006	0.31795	0.44103
4	1.9	0.27106	0.31909	0.23559	0.090621	0.054387	2.3103	0.34359	0.44615
4	2	0.27428	0.32156	0.23912	0.10296	0.057417	2.3054	0.31282	0.45641
4	2.1	0.27312	0.31702	0.23991	0.10701	0.053069	2.2926	0.29744	0.45128
4	2.2	0.28923	0.34105	0.25108	0.1186	0.078423	2.3123	0.3641	0.49744
4	2.3	0.29394	0.34693	0.255	0.10883	0.084786	2.3134	0.36923	0.49744
4	2.4	0.28722	0.33658	0.25049	0.13145	0.074102	2.3048	0.33333	0.46154
4	2.5	0.2844	0.33377	0.24775	0.1211	0.07085	2.3065	0.33333	0.46667
4	2.6	0.29617	0.34951	0.25696	0.12907	0.08763	2.3132	0.37436	0.50256
4	2.7	0.29878	0.35351	0.25872	0.14011	0.091713	2.3165	0.37436	0.51282
4	2.8	0.2929	0.34261	0.25578	0.11595	0.080974	2.3027	0.35385	0.48205
4	2.9	0.27499	0.32352	0.23912	0.090013	0.059321	2.3095	0.34872	0.46154
4	3	0.29059	0.3434	0.25186	0.11191	0.080775	2.315	0.35897	0.50769
8	1.1	0.21564	0.25613	0.1862	0.0029819	-0.014813	2.3212	0.21538	0.42564
8	1.2	0.24281	0.28018	0.21423	0.045773	0.01182	2.2862	0.27692	0.44103
8	1.3	0.2356	0.27655	0.20521	0.044895	0.007535	2.3074	0.31282	0.43077
8	1.4	0.26047	0.307	0.22619	0.08998	0.040998	2.3118	0.32308	0.45128
8	1.5	0.29342	0.34584	0.2548	0.11477	0.083731	2.3111	0.37436	0.49231
8	1.6	0.27781	0.32418	0.24304	0.10903	0.060689	2.2992	0.33846	0.45641
8	1.7	0.28971	0.34094	0.25186	0.10902	0.078498	2.31	0.36923	0.47692
8	1.8	0.25909	0.3057	0.22481	0.084295	0.039521	2.3126	0.30769	0.43077
8	1.9	0.26674	0.31396	0.23187	0.084722	0.048746	2.3098	0.33333	0.47692
8	2	0.2891	0.34032	0.25127	0.12737	0.077789	2.3101	0.34359	0.49744
8	2.1	0.26629	0.31487	0.23069	0.10673	0.049458	2.3158	0.30769	0.4359
8	2.2	0.26947	0.31755	0.23403	0.095126	0.052623	2.3112	0.33846	0.4359
8	2.3	0.28915	0.33454	0.25461	0.11333	0.073038	2.2897	0.32308	0.47692
8	2.4	0.28709	0.33623	0.25049	0.12427	0.073767	2.3041	0.34359	0.48205
8	2.5	0.30332	0.35675	0.26382	0.12612	0.095999	2.3091	0.38462	0.51282
8	2.6	0.27311	0.31942	0.23853	0.10191	0.055222	2.3021	0.31282	0.45641
8	2.7	0.28072	0.32792	0.24539	0.10521	0.064766	2.3009	0.33333	0.47179
8	2.8	0.26832	0.31509	0.23363	0.10333	0.050145	2.3069	0.31282	0.43077
8	2.9	0.27463	0.32325	0.23873	0.11005	0.058984	2.3101	0.31795	0.45641
8	3	0.27738	0.32267	0.24324	0.096349	0.059246	2.2961	0.31795	0.44615
16	1.1	0.21779	0.25848	0.18816	0.0061411	-0.012268	2.3202	0.2359	0.42564
16	1.2	0.29333	0.32637	0.26637	0.1154	0.067192	2.2431	0.38974	0.49231
16	1.3	0.2951	0.32868	0.26774	0.093643	0.069838	2.2392	0.34359	0.46667
16	1.4	0.30499	0.33673	0.27871	0.1202	0.080296	2.2243	0.4	0.48718
16	1.5	0.27043	0.31352	0.23775	0.080912	0.049218	2.2918	0.35897	0.45641
16	1.6	0.30266	0.33951	0.27303	0.11484	0.081894	2.2472	0.38462	0.48205
16	1.7	0.26926	0.31107	0.23736	0.083754	0.046681	2.2862	0.31282	0.42564
16	1.8	0.29863	0.34916	0.26088	0.12229	0.088305	2.3016	0.37436	0.49744
16	1.9	0.27914	0.3289	0.24245	0.10788	0.065125	2.3113	0.37436	0.48205
16	2	0.26872	0.30669	0.23912	0.070331	0.0424	2.2718	0.31795	0.42564
