M	S	R	C	V	1
M	S	R	C	V	1
100	1	0.0001	0.197	0.026355	0.15931	0.98701	585.93
100	1	0.001	0.19568	0.024362	0.15354	0.98571	643.07
100	1	0.01	0.19629	0.025929	0.15628	0.9847	701.33
150	0.01	1e-05	0.19537	0.026482	0.15786	0.9772	57.988
150	0.01	0.0001	0.19562	0.026042	0.15758	0.98009	116.07
150	0.01	0.001	0.14408	0.031824	0.16696	0.31659	174.37
150	0.01	0.01	0.10492	0.027664	0.15541	0.16306	233.27
150	0.1	1e-05	0.19352	0.029372	0.15729	0.95339	292.84
150	0.1	0.0001	0.19182	0.033049	0.15945	0.93449	351.64
150	0.1	0.001	0.1946	0.028157	0.15801	0.96753	408.32
150	0.1	0.01	0.14717	0.02731	0.15902	0.36046	465.1
150	1	1e-05	0.19588	0.024615	0.15801	0.98398	522.72
150	1	0.0001	0.19669	0.025973	0.15584	0.98701	580.11
150	1	0.001	0.19677	0.026118	0.15714	0.98672	637.33
150	1	0.01	0.19568	0.023378	0.1544	0.98672	695.03
200	0.01	1e-05	0.19457	0.028582	0.15815	0.96811	58.449
200	0.01	0.0001	0.19528	0.027076	0.15758	0.97605	117.28
200	0.01	0.001	0.1198	0.028088	0.16003	0.21602	175.58
200	0.01	0.01	0.10462	0.027222	0.15224	0.16061	236.13
200	0.1	1e-05	0.19577	0.025848	0.15671	0.98139	295.41
200	0.1	0.0001	0.18968	0.038209	0.15974	0.90418	354.1
200	0.1	0.001	0.19623	0.024602	0.15599	0.98701	412.63
200	0.1	0.01	0.11579	0.030121	0.15859	0.20505	471.2
200	1	1e-05	0.19685	0.02633	0.15584	0.98701	530.46
200	1	0.0001	0.19627	0.024931	0.15772	0.98658	589.68
200	1	0.001	0.1961	0.024261	0.15729	0.98701	649.77
200	1	0.01	0.19724	0.027819	0.15815	0.98369	709.15
250	0.01	1e-05	0.19559	0.026226	0.15758	0.97908	60.963
250	0.01	0.0001	0.19474	0.027907	0.15758	0.96898	121.18
250	0.01	0.001	0.10802	0.024816	0.15224	0.17893	180.62
250	0.01	0.01	0.10293	0.024362	0.14949	0.15859	239.4
250	0.1	1e-05	0.19325	0.030858	0.15815	0.95224	298.6
250	0.1	0.0001	0.19577	0.02583	0.15772	0.98095	357.19
250	0.1	0.001	0.19263	0.032594	0.15628	0.94459	415.69
250	0.1	0.01	0.10613	0.023125	0.14964	0.1671	475.42
250	1	1e-05	0.19647	0.025178	0.15729	0.98701	536.39
250	1	0.0001	0.1957	0.02981	0.157	0.9733	596.89
250	1	0.001	0.19567	0.024701	0.15498	0.98586	656.76
250	1	0.01	0.196	0.024573	0.15714	0.98586	714.7
C	a	l	t	e	c	h	1	0	1	-	7
50	0.01	1e-05	0.55926	0.020934	0.54342	0.99593	295.12
50	0.01	0.0001	0.55926	0.020934	0.54342	0.99593	587.95
50	0.01	0.001	0.55926	0.020934	0.54342	0.99593	876.1
50	0.01	0.01	0.55926	0.020934	0.54342	0.99593	1169.8
50	0.1	1e-05	0.55926	0.020934	0.54342	0.99593	1462.6
50	0.1	0.0001	0.55926	0.020934	0.54342	0.99593	1754.4
50	0.1	0.001	0.55926	0.020934	0.54342	0.99593	2044.6
50	0.1	0.01	0.55926	0.020934	0.54342	0.99593	2334.3
50	1	1e-05	0.55926	0.020934	0.54342	0.99593	2627.7
50	1	0.0001	0.55926	0.020934	0.54342	0.99593	2920.8
50	1	0.001	0.55926	0.020934	0.54342	0.99593	3212.4
50	1	0.01	0.55926	0.020934	0.54342	0.99593	3502.1
100	0.01	1e-05	0.55926	0.020934	0.54342	0.99593	291.73
100	0.01	0.0001	0.55926	0.020934	0.54342	0.99593	581.92
100	0.01	0.001	0.55926	0.020934	0.54342	0.99593	870.92
100	0.01	0.01	0.55926	0.020934	0.54342	0.99593	1160.2
100	0.1	1e-05	0.55926	0.020934	0.54342	0.99593	1452.9
100	0.1	0.0001	0.55926	0.020934	0.54342	0.99593	1744.6
100	0.1	0.001	0.55926	0.020934	0.54342	0.99593	2034.2
100	0.1	0.01	0.55926	0.020934	0.54342	0.99593	2323.5
100	1	1e-05	0.55926	0.020934	0.54342	0.99593	2615.6
100	1	0.0001	0.55926	0.020934	0.54342	0.99593	2908.9
100	1	0.001	0.55926	0.020934	0.54342	0.99593	3201.3
